,Unnamed: 0,ISBN,BookTitle,BookAuthor,Publisher,PubDate,Price,Category-2
0,9791165342333,9791165342333,"당신의 인생을 정리해드립니다
삶이 바뀌는 신박한 정리",이지영,쌤앤파커스,2020년 10월 08일,13500,가정 살림
1,9791188700691,9791188700691,"아이를 위한 하루 한 줄 인문학 유럽 문화예술 편
아이의 세계와 시각을 넓혀줄 예술 문장 100",김종원,청림Life,2020년 10월 07일,14400,가정 살림
2,9788993267792,9788993267792,"자존감 높은 아이로 키우는 애착육아
[ 개정판 ]",윌리엄 시어스,푸른육아,2020년 09월 17일,13320,가정 살림
3,9791136248787,9791136248787,"내 아이에게 들려주는 매일 심리학
아이의 지성, 사회성, 인성을 키우는 30가지 심리 이야기",이동귀,니들북,2020년 09월 18일,12150,가정 살림
4,9791160023022,9791160023022,"엄마의 사랑법
엄마는 자녀를 어떻게 사랑해야 하는가",장성오,메이트북스,2020년 09월 17일,13500,가정 살림
5,9791197065910,9791197065910,"초등 공부머리를 위한
하루 15분 인문학 지혜 독서법",심정섭,체인지업,2020년 09월 10일,15300,가정 살림
6,9788956993980,9788956993980,우리 아이는 어쩌다 입을 닫았을까,로즈 W. 그린,한문화,2020년 07월 31일,13500,가정 살림
7,9791165212650,9791165212650,"내가 들어보지 못해서, 아이에게 해주지 못한 말들
5,000가정을 변화시킨 정신과 의사의 따뜻한 대화 습관 28",다나카 시게키,길벗,2020년 09월 01일,12420,가정 살림
8,9791158771881,9791158771881,"영어 그림책, 하브루타가 말을 걸다
엄마와 아이가 행복해지고 영어가 재밌어지는 독서법",이영은,바이북스,2020년 09월 05일,11700,가정 살림
9,9791190920025,9791190920025,"이탈리아 집밥
푸근한 할머니 음식에서 미슐랭 셰프의 레시피까지",정해리,브.레드,2020년 09월 10일,16200,가정 살림
10,9791185473611,9791185473611,"채식 연습
천천히 즐기면서 채식과 친해지기",이현주,레시피팩토리(단행),2020년 08월 11일,15120,가정 살림
11,9791162850640,9791162850640,"음식에도 마스크를 씌워야 하나요
팬데믹 시대의 식사는 어떻게 변화해야 하는가",임선영,마음의숲,2020년 09월 28일,13500,건강 취미
12,9791190242615,9791190242615,"한 그릇 싹~ 비우는 서현이네 유아식
편식 걱정 끝! 세상 편한 레시피",한온유,베가북스,2020년 09월 25일,13320,가정 살림
13,9791164260706,9791164260706,낭만브레드 식빵,이미영,더테이블,2020년 09월 18일,19800,가정 살림
14,9788927811350,9788927811350,"집에서 외식하기
뻔한 집밥의 눈부신 변신! 요리부터 플레이팅까지, 홈스토랑 레시피 110 
[ 개정판 ]",박선희,중앙북스(books),2020년 08월 05일,16200,가정 살림
15,9788956593869,9788956593869,"재미 만점 초등 글쓰기 
읽고 쓰기 힘들어하던 아이가 180도 바뀌는",황경희,예문,2020년 09월 22일,12420,가정 살림
16,9791186650950,9791186650950,"육아가 힘들 때 그림책에게 배웁니다
힘든 육아 감정과 고민을 해결해 준 그림책 이야기",김주현,글담,2020년 09월 15일,12600,가정 살림
17,9791130631134,9791130631134,"완전학습 바이블
배운 것을 100% 이해하는 후천적 공부머리의 비밀 
[ 부모를 위한 습관노트 (포인트차감) ]",임작가,다산에듀,2020년 08월 18일,15300,가정 살림
18,9791164352418,9791164352418,"내 아이를 위한 마법의 교육법
잘 풀리는 아이에겐 비밀이 있다",김기원,좋은땅,2019년 04월 22일,12420,가정 살림
19,9791186650356,9791186650356,"지금 시작하는 엄마표 미래교육
코딩부터 창의력까지, 4차산업혁명시대의 인재로 키우는 8가지 자녀교육법",이지은,글담,2017년 06월 20일,12420,가정 살림
20,9788998010935,9788998010935,"2021 월급쟁이 부자들 가계부
쓰기만 해도 돈이 모이는 초간단 재테크",월급쟁이 부자들 카페,위즈덤하우스,2020년 09월 17일,11700,가정 살림
21,9791161340852,9791161340852,"365일 파운드케이크
계절을 만끽하는 68가지 레시피",다카이시 노리코,터닝포인트,2020년 10월 05일,14400,가정 살림
22,9791190776172,9791190776172,"진작 아이한테 이렇게 했더라면
11년 차 부모 교육 전문가가 알려주는 아이와의 본질적인 사랑 회복법",안정희,카시오페아,2020년 09월 14일,14400,가정 살림
23,9791188476251,9791188476251,"우리는 숲에서 살고 있습니다
부모와 아이가 함께 성장하는 1미터 육아",곽진영,더블유미디어,2020년 09월 04일,14400,가정 살림
24,9791155361535,9791155361535,"미니멀라이프 부엌 사용법
인기 미니멀리스트 23인의 부엌 관리 아이디어",주부의 벗,즐거운상상,2020년 09월 15일,12600,가정 살림
25,9788963193731,9788963193731,"아이의 습관을 바꾸는 칭찬 효과
 0세부터 10세까지 연령별 육아 솔루션",허영림,북멘토,2020년 09월 03일,13050,가정 살림
26,9788998258214,9788998258214,"중학생 뇌가 달라졌다
KBS 시사기획 창 10대 스마트폰 절제력 프로젝트",이흥철,마더북스,2020년 08월 31일,14400,가정 살림
27,9788969930347,9788969930347,감성쌀구움과자,더날케이크,수작걸다,2020년 09월 26일,21600,가정 살림
28,9788968332746,9788968332746,"초등 엄마 관계 특강
대치동 교육 전문가 샤론코치의 학부모 관계 솔루션 68+",이미애,물주는아이,2020년 09월 22일,14220,가정 살림
29,9791158740863,9791158740863,"열혈엄마 똑똑한 육아법 
0~24개월, 헬육아 말고 꿀육아",백다은,미디어숲,2020년 09월 30일,15120,가정 살림
30,9791164062300,9791164062300,엄마표 세마디 생활영어,박현영,길벗스쿨,2020년 04월 23일,11700,가정 살림
31,9788997390052,9788997390052,"우리집은 한자 어휘력 놀이터
[ 책속부록 : 아이가 만드는 한자카드 밑그림 책 ]",김정미,이지스퍼블리싱,2012년 06월 18일,12420,가정 살림
32,9791187440673,9791187440673,"우리 아이 키 성장 비책
영양, 운동, 습관, 그리고 한방으로 완성하는",하동림,트로이목마,2020년 10월 08일,12420,가정 살림
33,9791191104004,9791191104004,"초등 감정 연습
아이의 감정 조절부터 엄마의 마음챙김까지",박태연,유노라이프,2020년 10월 05일,13500,가정 살림
34,9791190938426,9791190938426,초등 아이가 공부에 푹 빠지는 법,기쿠치 히로타다,상상출판,2020년 10월 05일,13320,가정 살림
35,8809332973196,8809332973196,"2021 가계부
매일매일 5분 투자로 내가 우리집 재무설계사",아르고나인 스튜디오,아르고나인미디어그룹,2020년 09월 15일,6000,가정 살림
36,9791191090987,9791191090987,"Z세대 부모를 위한 SNS 심리학 
소셜 미디어는 아이들의 마음과 인간관계, 삶을 어떻게 바꾸는가",케이트 아이크혼,현대지성,2020년 09월 18일,11700,가정 살림
37,9791190779159,9791190779159,"김충원 미술 수업 세트
[ 전3권/부록 : 스케치 패드(책과랩핑) ]",김충원,진선아트북,2020년 09월 22일,35100,건강 취미
38,9791156161929,9791156161929,"남자아이 맞춤 육아법
야단치지 않아도 제대로 가르치는 방법",하라사카 이치로,리스컴,2020년 09월 14일,11700,가정 살림
39,8809479180112,8809479180112,2021 맘마미아 가계부,맘마미아,진서원,2020년 09월 11일,10800,가정 살림
40,9791196977771,9791196977771,"내 아이를 위한 목소리 태교
엄마 아빠의 목소리로 사랑하는 아이와 마주하기",김나연,보일러,2020년 09월 10일,14220,가정 살림
41,9791197122200,9791197122200,"앙금플라워레시피
앙금플라워 기초교과서",조영화,종이학,2020년 09월 25일,25200,가정 살림
42,9791188915347,9791188915347,"Mom 편한 엄마표 생활 영어
세 가지 쉬운 패턴으로 아이의 말문이 터진다!",레지나,소울하우스,2020년 09월 15일,12150,가정 살림
43,9791190758185,9791190758185,"박막례시피
배부르다고 착각하지 마 
[ [초판 한정] 박막례 할머니 손글씨 인사와 사인, 김유라 피디 사인 인쇄본(인사말 3종 중 랜덤 발송) ]",박막례,미디어창비,2020년 09월 14일,15750,가정 살림
44,9791190467636,9791190467636,"마흔, 욕심을 비우고 취향을 채우다
인생을 다시 설레게 하는 마흔의 생활 관리법 43",야나기사와 고노미,반니라이프,2020년 08월 31일,11700,가정 살림
45,9791188700677,9791188700677,"하루 10분의 기적 초등 패턴 글쓰기
아이의 글머리가 5일 안에 완성된다!",남낙현,청림Life,2020년 09월 09일,13500,가정 살림
46,9791190820622,9791190820622,"화 잘 내는 좋은 엄마
상처 주지 않고 아이를 성장시키는, 지혜롭게 화내는 방법",장성욱,라온북,2020년 08월 28일,13050,가정 살림
47,9791170286844,9791170286844,아이를 크게 키운 고전 한마디,김재욱,한솔수북,2020년 08월 25일,13500,가정 살림
48,9791158463373,9791158463373,"냠냠티처 유아 식판식 
엄마는 편하고 아이는 잘 먹는",원세희,비타북스(VITABOOKS),2020년 09월 01일,13050,가정 살림
49,9791190938389,9791190938389,"문성실의 우리집 요리 백과
행복한 우리 가족 밥상 레시피 330",문성실,상상출판,2020년 08월 20일,16110,가정 살림
50,9791125476955,9791125476955,"EGG
달걀로 만드는 40가지 레시피",김순희,시대인,2020년 08월 10일,12600,가정 살림
51,9791188053919,9791188053919,"토마토가 다한 요리
셰프만 알고 있는 토마토 비밀 레시피 33",김봉경,이덴슬리벨(EAT&SLEEPWELL),2020년 08월 17일,13320,가정 살림
52,9788931463194,9788931463194,"라탄으로 만드는 감성 소품
다양한 기법을 이용한 24가지 라탄 소품",김수현,영진닷컴,2020년 08월 20일,15300,건강 취미
53,9788966378296,9788966378296,결혼생활 행복하세요?,이창순,미다스북스(리틀미다스),2020년 08월 11일,13500,가정 살림
54,9791190938051,9791190938051,"쉽고 맛있게
진짜 캠핑 요리
버너 하나로 간편하게 만드는 베스트 캠핑 레시피 140",이미경,상상출판,2020년 07월 27일,13950,가정 살림
55,9791129706454,9791129706454,"하루 5,000원 집밥 만능 레시피북
외식과 배달음식에 지친 당신을 위한 현실 집밥 메뉴 108",강지현,메가스터디북스,2020년 07월 07일,13410,가정 살림
56,9791165211769,9791165211769,"1등엄마의 맛있는 에어프라이어 레시피
한 권으로 끝내는 진짜 쉬운 집밥",오슬기,길벗,2020년 06월 25일,10800,가정 살림
57,9791136237415,9791136237415,"아들 육아
아들을 성장시키는 부모의 말 한마디",이케에 도시히로,니들북,2020년 06월 30일,13050,가정 살림
58,9791165211646,9791165211646,"만원으로 일주일 반찬 만들기 
요리 초보도 쉽게 만드는 집밥 레시피",송혜영,길벗,2020년 06월 09일,12960,가정 살림
59,9788947545945,9788947545945,"푸름아빠 거울육아 
엄마의 감정을 거울처럼 비추는 아이",최희수,한국경제신문사(한경비피),2020년 06월 03일,15120,가정 살림
60,9791197035234,9791197035234,맛있게 살 빠지는 고단백 저탄수화물 다이어트 레시피,미니 박지우,비에이블,2020년 05월 28일,15750,가정 살림
61,9791196782795,9791196782795,"내 아이는 자폐증입니다
지적장애를 동반한 자폐 아들과 엄마의 17년 성장기",마쓰나가 다다시,마음책방,2020년 05월 20일,14850,가정 살림
62,9791190179232,9791190179232,"이정현의 집밥레스토랑
이정현의 행복한 집밥이야기 101가지 요리",이정현,서사원,2020년 04월 27일,19800,가정 살림
63,9788936459215,9788936459215,"아이를 위한 면역학 수업
감염병, 백신, 항생제",박지영,창비,2020년 04월 03일,12420,가정 살림
64,9788931462043,9788931462043,"엄마 아빠 마음 탐구생활 세트
슬기로운 중년 생활을 위한 셀-프 문답 
[ 전2권 ]","이소 인문상담소 (김성연,  김지향,  정춘화,  이철승)",영진닷컴,2020년 04월 09일,22500,가정 살림
65,9791196772086,9791196772086,KBS 생생정보 생활밀착 살림법,KBS <2TV 생생정보> 제작팀,그리고책,2020년 01월 20일,12420,가정 살림
66,9791190427616,9791190427616,"0~5세 뇌가 쑥쑥 자라는 놀이 육아
아기의 뇌와 정서 발달을 위한 단계별 애착놀이 120",이보연,위즈덤하우스,2020년 01월 17일,14400,가정 살림
67,9791190382076,9791190382076,"엄마의 20년
엄마의 세계가 클수록 아이의 세상이 커진다",오소희,수오서재,2019년 12월 05일,13320,자기계발
68,9788957360293,9788957360293,"초등 매일 공부의 힘
학년이 올라갈수록 성적이 오르는 아이들의 비밀",이은경,가나출판사,2019년 12월 03일,13950,가정 살림
69,9788952741585,9788952741585,"세상에서 가장
쉽고 그럴싸한 요리책
파워블로거 벨루가가 알려주는 간단하고 맛있는 레시피",최해정,미호,2019년 10월 28일,13500,가정 살림
70,9788998656904,9788998656904,"평생 살 거 아니어도 예쁜 집에 살래요
차근차근 알려주는 아파트 인테리어 공사 계획",안정호,지콜론북,2019년 10월 25일,13950,가정 살림
71,9791186494547,9791186494547,"세상에서 제일 귀여운 클레이 대백과
유아 촉감놀이부터 초등 방과후까지 책임지는",김민정,슬로래빗,2019년 07월 19일,15300,가정 살림
72,9788931587036,9788931587036,"수미네 반찬 2
김수미표 는둥만둥 레시피북",여경래,성안당,2019년 04월 10일,15300,가정 살림
73,9791158462703,9791158462703,"아메리칸 청크 쿠키
뉴요커의 마음을 훔친 크리에잇쿠키의 시크릿 레시피",이승원,비타북스(VITABOOKS),2018년 12월 20일,13320,가정 살림
74,9788969522979,9788969522979,파티셰학교,토마 펠레,경향비피,2018년 10월 31일,13320,가정 살림
75,9788969522641,9788969522641,발효빵 & 케이크 & 타르트 & 파이,투보이맘 우상님,경향비피,2018년 08월 02일,13320,가정 살림
76,9788998258139,9788998258139,"스마트폰으로부터 아이를 구하라
스마트폰 시대 두뇌발달보고서",권장희,마더북스,2018년 07월 16일,12600,가정 살림
77,9791188601073,9791188601073,"달콤한 팥소 레시피
집에서 손쉽게 만드는 맛있는 앙금 요리",나카시마 시호,참돌,2018년 06월 15일,3960,가정 살림
78,9791162205952,9791162205952,"무조건 엄마 편
극한육아 멘토 미세스찐의 희생, 좌절, 위축 없는 육아 솔루션",한혜진,위즈덤하우스,2018년 06월 08일,13320,가정 살림
79,9788969522511,9788969522511,"초보 홈베이커를 위한 스콘 & 머핀
방부제가 들지 않아 더욱 건강하고 맛있는 스콘 & 머핀 레시피 40",김지은,경향비피,2018년 05월 23일,12150,가정 살림
80,9791196316808,9791196316808,"공부머리 독서법
실현 가능하고 지속 가능한 독서교육의 모든 것",최승필,책구루,2018년 05월 03일,14850,가정 살림
81,9791160072419,9791160072419,자꾸만 만들고 싶은 쿠키책,닛타 아유코,한스미디어,2018년 03월 26일,10800,가정 살림
82,9791130616322,9791130616322,"당황하지 않고 웃으면서 아들 성교육 하는 법
성교육 전문가 엄마가 들려주는 44가지 아들 교육법",손경이,다산에듀,2018년 03월 21일,12600,가정 살림
83,9791188007134,9791188007134,"엄마의 말하기 연습
화내지 않고 상처 주지 않고 진심을 전하는",박재연,한빛라이프,2018년 02월 26일,13320,가정 살림
84,9791188694143,9791188694143,"365일 소박한 레시피와 일상
[ 반양장 ]",와타나베 유코,디자인이음,2018년 02월 05일,11700,가정 살림
85,9788965182023,9788965182023,"만능 스타우브 레시피
가열시간 20분 만에 완성되는",이자와 유미코,경향미디어,2017년 06월 23일,3240,가정 살림
86,9788997195022,9788997195022,"한 그릇 뚝딱 이유식
‘닥터오의 육아일기’ 속 790개의 건강한 레시피 
[ 개정판 ]",오상민,청림Life,2017년 02월 05일,25200,가정 살림
87,9788950968397,9788950968397,"당신, 힘들었겠다
외롭고 지친 부부를 위한 감정 사용설명서",박성덕,21세기북스,2017년 01월 12일,13500,가정 살림
88,9791159251894,9791159251894,"호미 한자루 농법
귀농, 귀촌 그리고 도시농부를 위한 9가지 농사 비법",안철환,들녘,2016년 09월 26일,11700,추천도서
89,9791155360415,9791155360415,"인기 베이커리 부럽지 않은
홈메이드 롤 케이크",다카하시 쿄우코,즐거운상상,2015년 12월 20일,8910,가정 살림
90,9788969520302,9788969520302,맘마유의 친절한 이유식,박상화,경향비피,2014년 07월 28일,3240,가정 살림
91,9788997390007,9788997390007,"우리집은 과학 창의력 놀이터
과학실험이 신나는 놀이가 된다",김병주,이지스퍼블리싱,2011년 12월 10일,13500,가정 살림
92,9788997066001,9788997066001,"위로의 레시피
39 delicious stories & living recipes",황경신,모요사,2011년 05월 25일,11700,에세이
93,9788975278624,9788975278624,"숲과 들을 접시에 담다
약이 되는 잡초음식",변현단,들녘,2010년 06월 04일,11700,건강 취미
94,9788962021035,9788962021035,"기타부교재
맛있는 나물
즐겁고 손쉽게 만드는",유지연,김&정,2009년 08월 23일,1940,가정 살림
95,9788962020793,9788962020793,"기타부교재
Lee Vin과 떠나는 즐거운 와인 여행
3. 프랑스 와인 여행",이동현,김&정,2009년 04월 20일,1940,가정 살림
96,9788972207214,9788972207214,"야생초차
산과 들을 마신다",이용성,시골생활,2007년 10월 01일,10800,가정 살림
97,9788990220127,9788990220127,부모와 아이 사이,하임 G.기너트,양철북,2003년 08월 16일,11700,가정 살림
0,9791188912872,9791188912872,"우주를 만지다
삶이 물리학을 만나는 순간들",권재술,특별한서재,2020년 09월 29일,14400,자연과학
1,9791165212773,9791165212773,"사이코패스 뇌과학자
괴물은 태어나는가, 만들어지는가 
[ 양장 ]",제임스 팰런,더퀘스트,2020년 09월 23일,14400,자연과학
2,9791190908771,9791190908771,"1분 과학
세상에서 가장 놀라운 꿀잼 과학 이야기",이재범,위즈덤하우스,2020년 09월 03일,15120,자연과학
3,9791136247308,9791136247308,"보통의 우리가 알아야 할 과학
세상 돌아가는 걸 알려주는 사회학자의 생존형 과학 특강",윤석만,타인의사유,2020년 09월 15일,15120,자연과학
4,9788965964001,9788965964001,"오리진
지구는 어떻게 우리를 만들었는가",루이스 다트넬,흐름출판,2020년 09월 20일,18000,자연과학
5,9791163632269,9791163632269,속 보이는 생물 1 : 세포와 항상성 지키기,김대준,동아엠앤비,2020년 09월 01일,15300,청소년
6,9791130631165,9791130631165,"험블 파이
세상에서 수학이 사라진다면",매트 파커,다산사이언스,2020년 08월 31일,19800,자연과학
7,9788993746891,9788993746891,"지금은 공학소녀시대
공학으로 진로를 디자인하는 소녀들을 위한 여성 공학인 선배들의 멘토링",오명숙,북센스,2020년 09월 29일,12150,청소년
8,9791188569199,9791188569199,"나는 플랜트 엔지니어입니다
입사 2년차 초보 엔지니어가 리드 엔지니어가 되기까지, 현장감 넘치는 5년의 기록",박정호,플루토,2020년 09월 29일,14400,자연과학
9,9788934990307,9788934990307,"나는 풍요로웠고, 지구는 달라졌다",호프 자런,김영사,2020년 09월 04일,13950,자연과학
10,9791164050727,9791164050727,인류세: 인간의 시대,최평순,해나무,2020년 09월 03일,14850,자연과학
11,9788962623482,9788962623482,"김민준의 이너스페이스
나노로봇공학자, 우리와 우리 몸속의 우주를 연결하다",김민준,동아시아,2020년 09월 09일,13500,자연과학
12,9788970017136,9788970017136,감정이 어려워 정리해 보았습니다,최낙언,예문당,2020년 09월 22일,16200,자연과학
13,9788934990093,9788934990093,"인간 무리, 왜 무리지어 사는가
[ 양장 ]",마크 모펫,김영사,2020년 08월 13일,26820,자연과학
14,9791157843893,9791157843893,"퀀텀
만화로 배우는 양자역학과 상대성이론",로랑 셰페르,한빛비즈,2020년 02월 25일,17820,자연과학
15,9788962622713,9788962622713,"파란하늘 빨간지구
기후변화와 인류세, 지구시스템에 관한 통합적 논의",조천호,동아시아,2019년 03월 29일,14400,자연과학
16,9788961412575,9788961412575,"이것이 침향이다
내 몸을 살리는 침향의 놀라운 비밀 
[ 컬러 ]",김영섭,중앙생활사,2020년 10월 10일,17100,건강 취미
17,9791197126703,9791197126703,"큐브의 모험
천재들의 장난감 ‘루빅큐브’의 기상천외 연대기",루비크 에르뇌,생각정원,2020년 09월 01일,13500,자연과학
18,9791163860525,9791163860525,"거의 모든 것의 종말
과학으로 보는 지구 대재앙의 역사",밥 버먼,예문아카이브,2020년 09월 10일,14400,자연과학
19,9791196624095,9791196624095,처음 만난 양봉의 세계,프리드리히 폴,돌배나무,2020년 09월 10일,17100,자연과학
20,9788959896783,9788959896783,"세상의 모든 수 이야기 
숫자로 떠나는 경이로운 지식여행",앤드류 엘리엇,미래의창,2020년 09월 07일,17100,자연과학
21,9791158711399,9791158711399,"괴짜 과학자와 신비한 안개상자
원자의 세계를 발견한 찰스 윌슨 이야기",옌스 죈트겐,청어람e(청어람미디어),2020년 08월 21일,11400,청소년
22,9788960518025,9788960518025,"노화의 종말
하버드 의대 수명 혁명 프로젝트",데이비드 A. 싱클레어,부키,2020년 07월 30일,19800,자연과학
23,9791187886501,9791187886501,"장르 작가를 위한 과학 가이드 
과학적 진실성을 갖춘 SF, 판타지, 기타 장르소설을 쓸 수 있게 해 주는 전문가들의 조언",댄 코볼트,구픽,2020년 08월 10일,16200,인문
24,9791189895020,9791189895020,"딥메디슨
인공지능, 의료의 인간화를 꿈꾸다",에릭 토폴,소우주,2020년 07월 10일,18000,자연과학
25,9788925536934,9788925536934,"마음의 오류들 
고장 난 뇌가 인간 본성에 관해 말해주는 것들",에릭 캔델,알에이치코리아(RHK),2020년 07월 01일,21600,자연과학
26,9791157844241,9791157844241,까면서 보는 해부학 만화,압듈라,한빛비즈,2020년 06월 19일,16650,자연과학
27,9791187890164,9791187890164,"달콤한 나의 도시양봉
외롭고 바쁘고 고된 도시인, 벌과 눈 맞다",최우리,나무연필,2020년 06월 05일,15750,자연과학
28,9788976044136,9788976044136,"한국춘란 가이드 북 입문편
대한민국 명장이 직접 전수하는",이대건,문예춘추사,2020년 05월 31일,23750,건강 취미
29,9788972917014,9788972917014,바디 : 우리 몸 안내서,빌 브라이슨,까치(까치글방),2020년 01월 10일,20700,자연과학
30,9788901238920,9788901238920,"꽃은 알고 있다
꽃가루로 진실을 밝히는 여성 식물학자의 사건 일지",퍼트리샤 윌트셔,웅진지식하우스,2019년 12월 18일,14850,인문
31,9788965022893,9788965022893,통계학 超초 입문,다카하시 요이치,지상사,2020년 01월 03일,12330,경제 경영
32,9791190149099,9791190149099,"수학으로 들어가 과학으로 나오기
사고 습관을 길러주는 흥미로운 이야기들",리용러,하이픈,2019년 12월 16일,15300,자연과학
33,9791160802825,9791160802825,"혼자이고 싶지만 외로운 과학자의
사회성이 고민입니다",장대익,휴머니스트,2019년 08월 24일,11700,자연과학
34,9791188248926,9791188248926,"나는 농담으로 과학을 말한다
무심코 읽었다가 쓸데없이 똑똑해지는 책",오후,웨일북,2019년 07월 19일,15750,자연과학
35,9791189198107,9791189198107,"세실의 전설
인간과 사자의 공존을 꿈꾸는 사람들",브렌트 스타펠캄프,사이언스북스,2018년 07월 02일,12150,자연과학
36,9788967260286,9788967260286,"조선시대 과학의 순교자
시대를 앞선 통찰로 불운하게 생을 마감했던 우리 과학자들",이종호,사과나무,2018년 02월 26일,13500,자연과학
37,9788934978893,9788934978893,"공감의 시대
공감 본능은 어떻게 작동하고 무엇을 위해 진화하는가",프란스 드 발,김영사,2017년 08월 31일,15300,인문
38,9791159252693,9791159252693,"어쩌면 지금 필요한
옛 농사 이야기
사람 땅 작물 모두 돌보는 전통 농사살림",전희식,들녘,2017년 07월 28일,10800,자연과학
39,9791159920967,9791159920967,"랩걸 Lab Girl
나무, 과학 그리고 사랑",호프 자런,알마,2017년 02월 20일,15750,자연과학
40,9788972207382,9788972207382,"살둔 제로에너지 하우스
난방 없이 한겨울 영상 20도를 유지하는 거짓말 같은 집 이야기",이대철,시골생활,2012년 05월 15일,14400,자연과학
41,9788959090082,9788959090082,"유전자, 사람, 그리고 언어",루이기 루카 카발리-스포르차,지호,2005년 11월 30일,15300,자연과학
0,9791165212698,9791165212698,"내가 만들어 누구나 사용하는
카카오톡 이모티콘 만들기",김소희,길벗,2020년 09월 18일,14400,IT 모바일
1,9791188314546,9791188314546,"줄서는 미술관의 SNS 마케팅 비법
도쿄의 작은 미술관은 어떻게 사람들을 끌어모으는가?",도다누키 신이치로,유엑스리뷰,2020년 09월 28일,16200,경제 경영
2,9791157675005,9791157675005,"2020 수제비 정보처리기사 실기(1권+2권 합본세트) 2020년 기출 문제 수록 
[ 2020년 2회 시험 대비 족보 모의고사, 암기비법서 pdf 증정(학습지원센터) ]",NCS 정보처리기술사 연구회,건기원,2020년 06월 15일,27000,IT 모바일
3,9788931462111,9788931462111,"2021 이기적 컴퓨터활용능력 1급 필기 최신문제집
[ 별책 : 정답 및 해설/무료 동영상 강의 & CBT 온라인 모의고사 제공 ]",홍태성,영진닷컴,2020년 09월 05일,17100,IT 모바일
4,9788994492049,9788994492049,자바의 정석 기초편,남궁성,도우출판,2019년 12월 31일,22500,IT 모바일
5,9788931462210,9788931462210,"2021 이기적 컴퓨터활용능력 2급 실기 기본서
[ 동영상 강의 전강 + 채점 프로그램 제공 ]",박윤정,영진닷컴,2020년 08월 28일,19800,IT 모바일
6,9788970504643,9788970504643,"당신의 1분 1초를 아껴줄
시간순삭 인공지능 with 스크래치",이재우,생능출판사,2020년 08월 27일,19800,IT 모바일
7,9788931462876,9788931462876,"2021 이기적 정보처리기능사 필기 기본서
(별책-기출문제집)  
[ 동영상 무료 제공, CBT 온라인 모의고사, 시험지 2회분, PDF 자료 제공 ]",홍태성,영진닷컴,2020년 08월 05일,16200,IT 모바일
8,9791165920043,9791165920043,"IntelliJ IDEA 프로젝트에 활용하기
다양한 언어와 프레임워크를 지원하는 통합 개발 환경 가이드",백승주,비제이퍼블릭(BJ퍼블릭),2020년 06월 30일,23400,IT 모바일
9,9791157674602,9791157674602,"2020 수제비 정보처리기사 필기 1권+2권 합본세트 
[ NCS기반 | 회차별 시험 대비 명품 족보 모의고사 + 암기비법서 PDF 제공(학습지원센터) ]",NCS 정보처리기술사 연구회,건기원,2020년 01월 10일,25200,IT 모바일
10,9791163031185,9791163031185,"Do it! 첫 코딩
보통 사람이 알아야 할 프로그래밍 기초 with 자바",정동균,이지스퍼블리싱,2019년 11월 20일,12600,IT 모바일
11,9791185553443,9791185553443,"cafe24 스마트디자인으로 인터넷 쇼핑몰 만들기
[ 전면 개정4판 ]",이시환,앤써북,2020년 09월 20일,21150,IT 모바일
12,9791162243466,9791162243466,"회사에서 바로 통하는 3ds Max + V-Ray 
건축·인테리어 CG의 실무 기본기를 탄탄히 쌓는다",강석창,한빛미디어,2020년 09월 30일,37800,IT 모바일
13,9791189580490,9791189580490,"더 프레젠테이션 (THE PRESENTATION)
보고에서 회의까지 ‘직장인 리얼 프레젠테이션'",정진석,플랜비디자인,2020년 09월 30일,13500,경제 경영
14,9788960305656,9788960305656,"엑셀의 신 회사에서 쓰는 실무 엑셀
비즈니스에 필요한 보고서 스킬 완전 정복! 846p 실무 바이블 
[ 개정판 ]",심지은,황금부엉이,2020년 09월 23일,23220,IT 모바일
15,9791165212964,9791165212964,"모두의 R 데이터 분석
누구나 쉽게 배우는 데이터 분석과 시각화 기초",김도연,길벗,2020년 09월 28일,18000,IT 모바일
16,9791186179482,9791186179482,"한 권으로 끝내는 엑셀 
직장인을 위한 엑셀 실전서 모든 버전 사용",이문형,에듀웨이,2020년 09월 20일,16200,IT 모바일
17,9788931462869,9788931462869,"2021 이기적 정보처리산업기사 필기 기본서
(2020년 기출문제 시험지 2회분 100% 복원) 
[ 무료 동영상 강의+CBT 온라인 모의고사+시험지 2회분+PDF 자료 제공 ]",최희준,영진닷컴,2020년 09월 15일,27000,IT 모바일
18,9791165212216,9791165212216,"프리미어 프로 + 포토샵
유튜브 영상 편집의 완성",이현석,길벗,2020년 09월 25일,20700,IT 모바일
19,9791189909208,9791189909208,"UX/UI의 10가지 심리학 법칙
사용자의 마음을 읽는 인간 중심 제품과 서비스 디자인",존 야블론스키,책만,2020년 09월 15일,14400,IT 모바일
20,9788970504650,9788970504650,"당신의 1분 1초를 아껴줄
시간순삭 파이썬",천인국,생능출판사,2020년 08월 27일,19800,IT 모바일
21,9791165920159,9791165920159,"뭉작가의 아이패드로 누구나 쉽게 시작하는 드로잉
프로크리에이트로 나만의 따뜻한 감성 일러스트 그리기",이은지,비제이퍼블릭(BJ퍼블릭),2020년 08월 31일,24120,IT 모바일
22,9791186647486,9791186647486,왕초보 유튜브 프리미어 프로,이하나,진서원,2020년 08월 24일,20700,IT 모바일
