,Title,ConRate,DesRate,Author,Date,Content,BookCode
2,아주 좋은 책인 것 같습니다.,5,5,진매력,2020-09-16,이 책과 함께 꼭 합격하고 싶어요~ 각 과목마다 상세한 이론 설명과 더불어 주요 요점들의 중요 체크포인트가 구성되어 있어 시험대비에 아주 좋은 것 같습니다. 무엇보다도 내용이 알차서 좋고 이 책과 함께라면 빠른 합격으로 갈 수 있을 것 같습니다. 또한 혼자서 처음 시험을 준비하는 사람들도 공부할 수 있을 것 같은 생각이 들어 아주 좋은 책인 것 같습니다.적지 않은 양이지만 이론 정리가 깔끔하게 되어있고 문제에 대한 해설이 꼼꼼하게 수록되어 있어 학습하기에 편리할 것 같았습니다.,9791125478935
0,[도서] 민법사례연습 1,5,5,메로나,2020-09-29,#민법 #사례 #민법총칙목차별로 관련 사례들이 자세히 나와있어 이해하기 쉬웠던 것 같아요 ! 책 제목그대로 민법총칙의 사례에 대해 연습해보기 좋은 책이라는 생각이 듭니다 ! 매 단원? 내용마다 이러한 경우에 이러한 것이 가능한가? 의문형으로 나와있어서 생각해보고 내 생각과 비교를 통해 읽으면서 더욱 공부할 수 있었습니다. 이 책 한권으로 민법 총칙관련 판례들을 만날 수 있어 좋아요.,9788984119703
0,아이와 진짜놀이를 하고 있나요?,5,5,monday978,2020-10-06,"첫아이를 키울 때는 유난을 안 떨 수 가 없습니다. 그래서 저도 아이를 키우면서 참 많은 책을 읽었습니다. 책대로 키워서 첫째들은 고지식하게 크는 경우가 많다죠? ^^키우면 키울 수록 책 대로 키워지지 않는 다는 걸 절감합니다.그리고 아이 키우는 정답은 책 속에 있는 것이 아니라 '아이 눈' 속에 있다는 것을 깨닫습니다.아이 눈은 저를 닮아 늘 놀 때 반짝였습니다. 그래서 어떻게하면 잘 놀까 늘 궁리를 했습니다.놀이를 계속할지 말지, 확장시킬지 좀 더 머물지, 상호작용이 필요한 때인지 혼자 즐기도록 빠져 줄 지를 아이의 템포에 맞춰 아니 때론 나의 템포에도 맞춰달라 정중히 요청하며 아이와 함께 노는 시간을 즐겼습니다.[놀이에서 답을 찾다] 책은 이런 저의 마음과 딱 맞는 책입니다.저와 똑같은 생각을 하는 선생님은아이를 벗삼아 유치원에 놀러가서 더 잘 놀 수 있도록 기획자,무대 연출가, 매니저, 주인공이 신나게 되어 줍니다.구석구석 심어놓은 QR영상들은 선생님들이 얼마나 이 놀이배움을  생각하고 즐기고 있는지 표정만 봐도 알 수 있습니다.놀이를 잘못 이해하면 자칫 아이들을 방치하기 쉽습니다.놀이의 가면을 쓰고 학습을 강요하면 아이들은 지쳐버리고 말죠.이 책은놀이가 방치와 강압이 되지 않도록 균형을 잘 잡고 있습니다. 그리고 아이들이 놀이를 통해 주변 환경을 알아가고 살아가는 방식을 잘 배우도록 돕는 방법을또한 편안하게 알려주고 있습니다.책을 다 읽고 몇 권 더 구매 했습니다.어린이집, 유치원 교사가 나에게 맞을까 꿈꾸는 어린 친구.현재 교사를 하면서 함께 놀지 못하는 내 동갑 친구.어떤 기준으로 유치원을 선택해야하는지 혼란스러워 여기저기 묻고다니는 동네친구에게 전해줄 예정입니다.^^",9791161057521
0,화학분석기사 필기,4,4,Lili,2020-10-01,기사자격증을 따려고 하는데 무슨 책이 좋은지도 모르겠고 화학분석기사는 카페 같은 것도 활발하지가 않아서 검색하자마자 제일 위에 보이는 윙크로 구매를 했습니다. 일반화학 유기화학 분석화학 등 화학에 대한 개념은 이 책말고 다른 책으로 개념정리를 한 후에 봤습니다. 전체적으로 화학에 기본 지식이 있다는 전제하에 개념을 쓴 것 같더라구요. 문제에 대한 해설도 좀 불친절했던것 같아요.,9791125471752
1,화학 분석 기사 필기,3,3,sdlnjakfo,2020-08-30,솔직히 화학전공인데 화학 진짜 하나도 몰라서 하기싫었거든요 그래서 책도 안사고 싶었는데 이제 진짜 뭐라도 해야곘다 싶어서 샀어요 안에 내용 정리가 좀 부족하다고 생각이 드는데 그냥 전공책 뒤적뒤적하면서 보면 좀 나아요 그냥 저냥 이해하고 넘어갈수있는거 같아요 솔직히 전공책 없었으면 좀 아쉬웠을꺼 같긴 합니다 근데 무난하게 공부할수 있을꺼 같아요 제발 안떨어지고 한번에 합격하면 좋겠습니다ㅠㅠㅠ 공부하기 싫다 증말,9791125471752
2,2020 Win-Q 화학분석기사 필기 단기완성,5,5,JKooN,2020-07-20,"이책은 2020년 화학분석기사 시험을 준비하는 수험생들이 공부하기 편한 단기완성 교재이다. 필수적으로 학습해야 하는 중요한 핵심이론들이 각 과목별로 분류되어으며, 시험에 자주 나오는 핵심예제로 이론과 문제를 한 번에 학습할 수 있다. 과년도 기출문제의 상세한 해설들은 이론만으로는 아쉬운 내용을 보충 학습할 수 있고, 2019년 최근 기출문제로 가장 최신의 출제경향을 파악할 수 있다.",9791125471752
3,추천합니다.,5,5,haldon,2020-07-16,화학분석 분야에 종사하고 있는데 더욱 전문가가 되기 위해서 한단계 한단계 자격증을 취득하자는 생각으로 책을 구매하게 되었습니다. 우선 기술지격 분야에서 독자들의 평이 좋은 출판사에서 만든 책이라고 해서 신뢰가 갔고 합격선을 넘기에 구성이 핵심을 잡아주는 기출 분석이 잘 되있는 것 같다. 대체적으로 만족스러운 것 같습니다. 합격 기준에 맞춰서 시험에 꼭 필요한 내용 위주로 구성이 되어 있고 난이도와 경쟁률을 분석하여 내용에 적용이 되어 있습니다. 그리고 기출문제 위주의 상세한 풀이가 있어서 처음에는 어려웠지만 이 책 덕분에 벼락치기 공부였지만 단기간에 공부를 할 수 있었습니다. 최근 경향을 파악하기 좋은 문제도 있고  정답과 해설이 정확하고 자세하다는 것도 이책의 장점인 것 같습니다. 추천드립니다.,9791125471752
4,추천합니다,5,5,HY,2020-06-24,"제1편은 핵심이론 + 핵심예제로 구성되어 있습니다. 필수적으로 학습해야 하는 중요한 핵심이론들을 각 과목별로 분류되어 수록되어 있고 시험에 자주 나오는 핵심예제가 엄선되어 이론과 문제를 한 번에 학습할 수 있도록 구성되어 있습니다. 제2편은 과년도 + 최근 기출복원문제로 구성되어 있습니다. 과년도 기출복원문제의 상세한 해설을 통해 핵심이론만으로는 아쉬운 내용을 보충 학습하고, CBT 시행에 따라 2019년 최근 기출복원문제를 통하여 가장 최신의 출제경향을 파악할 수 있도록 구성되어 있어 많은 도움이 되었습니다.이외에 학생들이 꼭 알고 시험에 응시해야 할 핵심키워드만을 엄선한 합격비법 핵심요약집 빨간키가 수록되어 있어 시험에 완벽하게 대비할 수 있습니다.",9791125471752
5,책 마음에 들어요.,5,5,znzldhkd,2020-06-17,책 고르러 갔는데 요 책이 보이더라구요. 새로운 출제기준 반영이라고 되어있고 다른 책도 윙크 시리즈가 눈에 많이 보이더라구요. 단기완성 공략서 라고 써져있는데 어찌보면 전략서라는 말이 맞을꺼 같아요. 요만큼 이론보고 바로 예제풀며 점검하고 해설 보고 2006년부터 2019년까지 수록된 기출문제를 풀며 다시 정답이랑 해설 바로 확인하고 또 2회분의 모의고사도 있어서 진짜진짜 충분히 풀어볼 수 있겠다 싶어요. 해설도 상세하고 책 참 마음에 듭니다.,9791125471752
6,2020 Win-Q 화학분석기사 필기 단기완성,5,5,bighoi,2020-06-10,"2020 Win-Q 화학분석기사 필기 단기완성은 화학분석기사 시험을 준비하는 수험생들께, 특히 막바지에 다다른 수험생분들께 추천드립니다~아무래도 시험을 준비하다 보면 문제를 많이 풀어보는 게 도움이 되잖아요~그런 면에서 2020 Win-Q 화학분석기사 필기 단기완성은 핵심이론과 예제를 과목별로 분류하여 정리하고 있어 시험 난이도나 유형에 익숙해 질 수 있게 구성되어 있어서 도움이 됩니다. 또한 20년 전면개정된 새 출제기준을 반영하고 있어 시험에 큰 도움이 될 것 같아요19년에 치러진 최신 기출문제도 수록되어 있어 최신 기출시험의 감도 익히고, 상세한 해설로 부족한 부분을 보완할 수 있으니 참 좋은 것 같아요~ 추천드립니다.",9791125471752
7,2020 Win-Q 화학분석기사 필기 단기완성,5,5,혜진,2020-06-03,"핵심이론과 예제, 기출문제, 실전모의고사의 세 파트로 구성되어 있는 교재로, 화학분석기사의 이론과 문제를 한 권을 통해 파악할 수 있도록 하였다. 시험에 꼭 필요한 필수 개념을 이론과 예제를 통해 학습하고, 새 출제기준을 반영한 기출 문제를 통해 최신 경향을 접하여 새로운 출제 형식을 준비할 수 있게 하였다. 최종적으로 실전모의고사를 통해 실전 감각을 익히고 학습을 마무리할 수 있도록 구성되었다. 또한, 해설부분이 상세하고 이해하기 쉽도록 되어있어 혼자 공부하기에도 좋은 책이다.",9791125471752
8,화학분석기사 한번에 합격하기!,5,5,zkshdltm,2020-05-28,화학분석기사 외에 다른 자격증을 준비하면서 시대고시 윙크 시리즈의 도움을 많이 받아 왔었다. 이번엔 화학분석기사를 준비하게 되면서 여태와 마찬가지로 시대고시 윙크 교재를 구매하게 되었다. 윙크로 공부하는 이유는 딱 하나! 교재 구성이 잘 되어 있어서 이 한권만 있으면 시험 합격에 문제가 없기 때문이다. 간혹 다른 교재들은 개정사항 반영이 없이 나오기도 하는데 윙크는 2020년 전면개정된 출제기준을 반영하였고 2019년 최근 기출문제와 실전모의고사까지 수록이 되어있어 아무런 문제 없이 시험을 준비 할 수가 있다.,9791125471752
9,화학분석기사 필기 단기완성,5,5,오공스오송이,2020-05-13,"중요 핵심이론과 함께 모의고사로 다양하게 풀어 볼 수 있고, 해설부분도 상세하게 정리가 잘 되어있어 이해하기 힘들었던 부분도 어느 정도 풀어보니 자신감이 붙는것 같습니다. 문제집 치고는 볼륨감이 있는 편이지만, 1회독만 해도 확실하게 시험 대비가 된다는 느낌이 들었고, 최신 기출경향이 잘 반영되었다는 것도 알 수 있었습니다. 이 책과 함께 같이 이번 시험 합격했으면 좋겠네요",9791125471752
10,화학분석기사 자격증 윙크로 한번에 따자!!,5,5,끼야끼야엥,2020-05-06,화학분석기사 자격증 준비하시는분들 모두 다 함께 여기 보세요 ㅎㅎ 윙크 시리즈 도서 알만한 사람은 다 안다는.. 자격증 준비하시는 분들은 다 한번씩 봤다던.. 아시져? ㅋㅋ 매 회 시험 내용 놓치지 않고 항상 최신버전으로 업뎃이 되는게 정말 최고의 장점인 것 같아요! 철지난 흐름 끊킨 옛날책들은 이제 빠이빠이 하고 새롭게 앞서가는 윙크  시리즈 도서로 자격증 따러 갑시다요오~~,9791125471752
0,호흡기 내과가 궁금해서 구매,5,5,글다솜이,2020-10-05,"가족 중에 호흡기 내과와 관련된 질환을 가진 분이 있어서 구매하게 되었다. 일반 대중을 상대로 쓴 호흡기 의사, 한의사의 책들은 아무래도 독자층을 넓게 잡다 보니 개괄적인 내용에 그치는 것 같았다. 무엇보다 호흡기 내과의 전반적인 내용을 좀 더 구체적, 전문적으로 알고 싶었는데, 이 책은 그런 궁금증을 어느 정도 해소해준다.  사실 이 책은 신규 호흡기 내과 간호사를 위한 내용으로 구성되어 있다. 책의 성격상 전공서적에 가깝고 가격도 비싸다. 내용도 그리 쉽지는 않아 보이지만, 유익한 부분이 많다. 가령, 어떤 특정 검사가 궁금했는데 그 검사에 대해 자세히 설명해준다. 그리고 전체적으로 질문-답의 대화 형태로 구성되어 낯선 용어나 내용도 좀 더 쉽게 접근할 수 있다.",9791196872595
0,생명굿,5,5,대추나무,2020-10-05,"참된 자신을 찾아 나서는 치유적 굿 마당, 생명굿"" 저자인 최헌진 선생님은 2003년에 <사이코드라마이론과 실제>를 출간하고, 2010년에 <사이코드라마 이론과 실제> 2판을 출간했다. 1판에서 한국적 사이코드라마를 추구하며, ""마음과 몸""을 치유하는 드라마라는 의미로 ""뫔굿'이라는 신조어를 만들어 내셨다. 10여년간에 걸친 한국적 사이코드라마에 관한  실험과정을 거쳐 ""생명굿""이라는 장르를 만들어 내었다. 이 책은 최헌진 선생님의 50년 사이코드라마 50년 인생을 결산하는 것이라 할 수 있겠다. 그러나 그 결산은 머뭄이 아니라 발전적인 방향으로 나아가는 과정이다. 마치 대나무가 마디마디 매듭을 지으면서 성장해 나가듯이, 앞으로더 새로운 한국적 사이코드라마을 실험하며 발전해 나갈 것이라는 가능성을 발견할 수 있다. 특히 한국적 사이코드라마의 태동과 발전과정, 사이코드라마와 생명굿의 차이 등을 저자가 직접 정리하고 있어서 모레노의 사이코드라마와 최헌진의 한국적 사이코드라마를 이해하는 데 도움이 될 것이다. ""2~3시간 생명굿이 끝나고 나면 가장 먼저 눈에 띄는 것은 알님의 몸과 행동의 변화다. 우선 알님의 얼굴색이 달라져 있다.....알님의 사유의 변화는 무엇보다도 그 동안 숨겨져 왔던 자신의 이야기를 터무리 앞에서 당당하게 말하는 행동이다. "" pp.149-150. ""생명굿은 통상적인 치유를 목적으로 하지 않는다. 치유 효고는 주어지면 좋고 안 주어져도 좋다. ..... 한 마디로 참된 자기와 직면하고 ‘자기다움‘을 찾는 것이다.""p.150.",9788999720130
0,리뷰입니다,4,4,나,2020-10-03,이 후기는 제가 최대한 스포일러가 없게 작성하려고 하나 혹시 알게 모르게 스포일러가 조금씩은 들어갈 수 있는점 양해 부탁 드립니다!! 스포당하기 싫으신 분들은 넘어가주세요!!!서강관리회계연구회에서 만든 사용자중심의 스마트 관리회계 해답집을 읽고 쓰는 리뷰입니다정말 친절하게 잘 나와있는 책이였습니다 해답지를 보고 문제를 푸니까 이해도 잘되고 추천합니다 꼭 사세요,9791162880906
0,리뷰입니다,4,4,나,2020-10-01,이 후기는 최대한 스포일러가 없게 작성하려고 하나 알게 모르게 스포일러가 살짝씩 들어갈 수 있는점 양해 부탁 드립니다!! 혹시나 스포당하는게 싫으신 분들은 절대 절대로 보지 않으시는것을 추천드립니다!! 서강관리회계연구회에서 저술한 사용자중심의 smart 관리회계 책을 읽고 작성하는 리뷰입니다. 관리회계에 관한 기초를 알고싶으신 분들에게 추천드립니다. 책에 내용이 자세하게 나와있어 꽤 도움이 됐습니다. 추천드립니다.,9791162880890
0,리뷰입니다,4,4,나,2020-10-01,이 후기는 최대한 노력해서 스포일러가 없게 작성하려고 하나 알게 모르게 스포일러가 조금은 들어갈 수 있는점 양해 부탁 드립니다!! 혹시나 스포당하는게 싫으신 분들은 절대로 보지 않으시는것을 추천드립니다!~~ 반선섭 박창래 최수미 작가님들이 저술하신 재무제표의 이해와 분석의 책을 읽고 작성하는 후기입니다.정말 재무제표를 이해하는데 유용한 책인 것 같습니다. 처음 접하는 사람들도 알기 쉽게 이해할수있도록 저술하셨구요 재무재표에 관해 지식을 얻고싶으신 분들에게 추천드립니다,9788955016932
1,재무제표의 이해와 분석,5,5,앙팡마들렌,2019-11-06,"반선섭,박창래,최수미 공저 재무제표의 이해와 분석 책을 구매했습니다.각 단원별로 주제에 맞는 회계 이론들이 어렵지 않게 잘 정리되어 있고,이를 토대로 기업에 대한 분석을 해볼 수 있는 책입니다.예시로 여러 기업들이 제시되어 있습니다.기본적인 회계 이론을 공부한 후에 기업 분석이나, 경영 분석에 대해 공부할 때 활용하기 좋은책이라고 생각합니다.",9788955016932
0,좋아요,5,5,purplenabi,2020-10-04,"“서른 살 고시 5수생이었던 내가 10만 부 베스트셀러 작가가 되다!”매일 읽었을 뿐인데, 거짓말처럼 인생이 바뀐다!저자는 책을 전혀 읽지 않던 사람은 아니었다. 고등학교 때는 도서반을, 대학교 때는 독서토론 동아리 활동을 하며 주변 어느 사람들보다 책을 많이 읽어온 사람이었다. 그러나 오랫동안 책을 읽어 왔지만 그는 그 어떤 변화도 경험하지 못했고, 바로 그 사실이 그를 의문에 빠지게 했다.오랜 고민 끝에 그는 자신의 독서에 두 가지 문제가 있었음을 깨달았다. 첫째, ‘취미로 공부를 해서 수능 만점을 받는다? 자격증을 딴다? 전문가가 된다?’라고 생각하는 사람이 없듯, 삶을 바꾸기 위해서 책을 읽는다면 전력으로 임해야 했다. 둘째, 단지 눈으로만 글을 봤을 뿐 읽은 것을 온전히 자신의 지식으로, 인생의 무기로 활용하지 못했다. 그리하여 저자는 하루 한 쪽이라도 매일, 자신의 현실에 적용하기 위한 책 읽기를 시작했다. 그렇게 시작한 독서는 하루에 한 권 이상, 1년에 365권은 거뜬히 읽게 만들어주었고, 결국 저자는 지금까지 약 3천 권이 넘는 책을 읽게 되었다. 약 1천 권의 책을 읽었던 3년째(2011년)에는 《회사어로 말하라》라는 첫 책을 집필하고 출간했다. 그것을 시작으로 수많은 기업에서 강연 요청이 쇄도하여 현재는 전국을 누비며 커뮤니케이션에 대한 강연을 진행하고, 지금까지 총 13권의 책을 출간한 작가가 되었다. 작년에 출간한 《모든 관계는 말투에서 시작된다》는 10만 명이 넘는 독자에게 사랑을 받으며 베스트셀러에 오르기도 했다.저자는 책을 통해 얻은 가장 큰 소득은 자기 자신이 바뀐 것이라고 말한다. 매일 책 읽기 전에는 회사를 언제 떠나게 될지도 모른다는 불안과 가정을 제대로 부양하지 못하고 있다는 죄책감으로 하루하루가 괴로웠다. 그러나 30권을 독파했을 때는 잡념으로 가득했던 머릿속이 맑아졌고 누군가의 눈치를 볼 일이 사라졌다. 100권을 읽고 나자 일에서도 관계에서도 자신이 붙었다. 특히 영업사원인 저자는 사람을 만나는 일이 중요했는데 어떤 상대를 만나도 이야깃거리가 준비되어 있어 만남에 대한 두려움이 사라졌다. 365권이 넘어서자 저자는 완전히 다른 사람이 되었다고 말한다. 모든 일에 불평불만을 일삼던 과거의 자신은 전혀 찾아볼 수 없고 긍정적으로 모든 일에 임하게 되었다는 것이다.“책으로 제2의 인생을 설계하라!”나만의 길을 찾는 직장인을 위한 365 책 읽기 프로젝트!저자가 말하는, 나와 삶의 변화를 불러일으키기 위한 독서법의 핵심은 다음과 같다.1) 취미가 아닌 삶을 바꾸기 위한 도구로 독서를 선택했다면 생활처럼, 습관처럼 독서하라.2) 재미와 즐거움보다는 ‘지금, 여기’의 자신에게 깨달음을 주는 책을 선택한다.3) 독서 종료는 마지막 페이지를 넘겼을 때가 아니라 책에서 필요로 하는 부분을 분명하게 찾았을 때다.4) 책은 배치 순서대로 읽는 것이 아니라 저자의 의도를 가장 잘 파악할 수 있도록 ‘표지-저자소개-머 리말-맺음말-목차-다시 목차- 본문-다음 책’ 순으로 읽는다.5) 책 귀퉁이를 접거나 밑줄을 긋거나, 심지어 책을 찢어서 내게 유용한 부분을 표시하고 기억하라.6) 책장은 수시로 정리해 ‘지금 내 인생’에서 중요한 주제의 책들로 채운다.독서는 양도 중요하지만 질적인 전략이 더욱 핵심이 되어야 한다고 저자는 강조한다. 매일 잘 계획된 운동을 해야 근육이 붙고 살이 빠지는 것처럼 매일 잘 준비된 프로그램에 따라 책을 읽어야 지식이 쌓이고 어디서든 써먹을 수 있는 지혜가 된다는 것이다. 제대로 된 운동을 하고 좋은 음식을 먹어야 몸이 건강해지는 것처럼 내 삶에 도움이 되는 책을 선택하고 전략적으로 읽어야 성장할 수 있다. 이 책에는 끝까지 완벽하게 읽어야 한다는 생각을 버리고, 자신의 목표에 맞게 주도적으로 책을 읽어 ‘지금, 여기’부터 바꾸는 독서법이 담겨 있다. 나를 바꾸고 싶다는 간절함을 가진 사람이라면 누구나 실행할 수 있다.",9791196713379
1,프셉마음,5,5,뚜띠,2020-02-25,책값이 좀 비싸긴 하지만 할인 잘 적용해서 좀 싸게 사서 기분 좋아요. 요새 원래 책들이 다 비싸니까요ㅠㅠ 받아보니 비싼 것 이상으로 내용도 알차고 책 두께도 두껍더라고요ㅎㅎ 이론만이 아닌 실무적인 내용까지 담고 있어서 좋았어요. 신규 간호사라면 정말 좋은 책이 될 것 같네요. 책 색깔이 분홍색인 것도 마음에 드네요! 마지막에 신규간호사들을 위한 꿀팁도 정말 유용했어요.,9791196713379
2,프셉마음 신규에게 따뜻해지는 책,5,5,dooseng,2019-12-26,이름이 익숙하고 신규에게 유용한 책이라 익히 들어서 망설임 없이 구매하였습니다. 책도 핑크핑크하고 아기자기하여 친근함이 느껴지고 간호사로서 업무에 대한 의욕을 불러일으키는 책같아요  내용도 이해하기 쉽게 그림 설명 등 작가님이 정성으로 애쓰셨음이 느껴졌어요. 솔직히 큰 기대안했는데 책도 두툼하고 신규입문서로 구매함이 아깝지 않은 책이라는 생각이 들었습니다. 신규간호사분들 망설임 없이 고고하셔도 좋을 것 같습니다. 예스24의 빠른 배송에 이번에도 감동하고 갑니다.,9791196713379
3,프셉마음 책  생각보다 크고 알차네요^^,5,5,dooseng,2019-12-20,프셉마음 책 얇을 줄 알았는데 생각보다 크기도 크고 내용이 알차네요. 신규간호사가 보기에 좋을 것 같다는 생각이 들었습니다. 생각보다 두께도 있고 이해를 돕고자  그림 등의 설명을 넣어주신 작가님의 세심함에 감동했네요. 카달로그(?)보니까 향후 시리즈로 해서 이어서 다른 책들도 나오는것 같던데 너무 기대되고 나오면 구매해야겠다 생각했어요. 예스24는 배송도 빨라서 좋고 포장도 한번도 파손된적없이 와서 배송 신경써주시는 것 같아서 항상 믿고 구매하는곳입니다.^^,9791196713379
